,date,arroba,text,tweet_id,favorite,retweet
84,2019-04-09 20:58:37,crisinveste,"CAIU 
.
ELET3 -3,98%
.
ELET6 -3,34%
.
EGIE3 -3,21% 
.
B3SA3 -2,97%
.
BTOW3 -2,94%
.
Pq? b2w acho q pelo dado fraco de varejo e Elet  eu não vi mas alguém deve ter falado algo q dificulta a… https://t.co/TKFElPsqLn",1115720693692473351,2,0
85,2019-05-05 21:29:11,bitcoinincoins,"IBOV, WINM19, WDOM19, PETR4, VALE3, CSNA3, GOLL4 e B3SA3 https://t.co/pjmKjhOQOF",1125150472925401088,1,0
86,2019-04-25 11:40:08,daltonvieira,"Prepare-se para o pregão de hoje. Análise - IBOV, WINM19, WDOK19, PETR4, VALE3, ELET3, EZTC3, LCAM3, ITUB4, B3SA3 e SAPR11. Assista! https://t.co/nQBguywQlz",1121378356212183042,2,0
87,2019-04-10 22:18:22,jcamargonyc,"Como pode 2 fundos de gestoras diferentes e consagradas terem exatamente as MESMAS posições nos 10 maiores ativos e em MESMO % praticamente?

BRML3
B3SA3
GGBR4
VALE3
LREN3
WEGE3
ALPA4
KROT3
CYRE3
STBP3

@rbreia @hbredda @helocruz @ZattarRafael",1116103150862262278,42,3
88,2019-04-22 17:22:57,selusava,"Volume PROJETADO para o final do pregão de hoje
#SELUSAVA

#BBSE3 BB SEGURIDADE ON-54,38%
#BBAS3 BANCO DO BRASIL ON-60,91%
#PETR4 PETROBRAS   PN    -61,97%
#BRFS3 BRF SA      ON    -66,49%
#B3SA3 B3                -78,69%
@SELUSAVA #LI",1120377464881074180,0,0
89,2019-04-27 21:44:57,Austrux_Investi,Confira: B3SA3 - Balanco anual referente a 2018-12-31 #B3SA3 Veja em: https://t.co/1KdejRPTUY #acoes #bovespa carona tag #FechadoComOPalmeiras,1122255338579869697,1,0
90,2019-05-02 13:22:39,jcamargonyc,"Achei interessante a #B3SA3 ! 

O que acharam?",1123940869462269952,6,0
91,2019-04-12 23:40:08,_TrendTrading,"#IBOV, #B3SA3, diário : OCO de livro. https://t.co/qBzktKygz5",1116848506524848131,3,1
92,2019-04-23 14:03:28,elevenfinancial,"2ª emissão de debêntures da @B3_Oficial é aprovada, no valor total de R$ 1,2 bi com prazo de vencimento de 30 anos, sendo que, segundo a companhia, o movimento está alinhado com sua revisão de projeções de alavancagem financeira e distribuição de proventos. #B3SA3",1120689647745630208,14,0
93,2019-04-12 16:16:14,InvestWolf,"@drjoseleandro Eu preciso / quero coloca + 1 ação na minha carteira.  Esto estudando RADL3, IRBR3 e B3SA3.
IRBR3 e B3SA3 são dois monopólios em suas áreas conta um empresa que só vejo concorrente brotando em tudo que é lugar.",1116736792806547458,0,0
