,date,arroba,text,tweet_id,favorite,retweet
35,2019-05-29 11:40:06,daltonvieira,"Prepare-se para o pregão de hoje. Análise - IBOV, WINM19, WDOM19, PETR4, VALE3, ELET3, LREN3, RENT3, MRFG3, MGLU3, ITUB4, GGBR4 e SULA11. Assista!
https://t.co/YhO0UJYcO1",1133699534574510080,0,0
36,2019-05-28 21:57:00,leiamoneytimes,#MGLU3 #CNTO3 Exclusivo: Netshoes deve aceitar oferta do Magazine Luiza para não correr risco de falência https://t.co/4dTVYllCJQ,1133492392076730368,1,0
37,2019-05-29 15:37:16,thuthupsy,Sobre essa treta de mglu3 e a centauro sobre a netshoes: https://t.co/PuahcIZ0ra,1133759219705032705,0,0
38,2019-05-30 09:47:45,leiamoneytimes,"#MGLU3
Netshoes adia assembleia de acionistas sobre oferta do Magazine Luiza https://t.co/nXdTaKIOWQ",1134033645868634112,1,0
39,2019-05-29 18:56:59,ResearchNord,"Netshoes - Vale muito mais do que parece
A briga ferrenha faz todo o sentido olhando de perto as competidoras. 

Magazine Luiza (#MGLU3) e Centauro (#CNTO3) disputam a tapa a combalida Netshoes. Confira: https://t.co/aYmk87ylhE https://t.co/xAEfGTYK5c",1133809476878897154,15,3
40,2019-05-30 12:54:37,bitcoinincoins,"IBOV, WINM19, WDOM19, PETR4, VALE3, LREN3, MGLU3 e ITUB4 https://t.co/1tFoqcUBS8",1134080675135467520,0,0
41,2019-05-28 22:41:30,leiamoneytimes,"#MGLU3 #BTOW3 #VVAR3 Magazine Luiza, B2W ou Via Varejo: Qual e-commerce é o mais popular? https://t.co/IYSWxL08Qx",1133503590885199873,4,0
42,2019-05-28 21:40:21,Cruzeirovda,"@FortunaraInvest O que diz de Mglu3, entrei nela hoje quando ainda tava 4%...",1133488202529038336,0,0
43,2019-05-28 21:04:00,ADVFNBrasil,"Análise – IBOV, WINM19, WDOM19, PETR4, VALE3, LREN3, MGLU3 e ITUB4 https://t.co/ObfY2A228p",1133479055892930560,1,1
44,2019-05-29 11:32:46,rafabevilacqua2,"#Mercados hoje:
🇧🇷CNTO3 MGLU3 – Centauro eleva para US$ 3,5 por ação a oferta pela netshoes
🇧🇷AZUL4 – Justiça rejeita proposta pelos ativos da Avianca
🇮🇹BCE alerta sobre endividamento da Itália
🇨🇳Minério de ferro -1,58%
🇫🇷PIB 1T19 +0,3%
🇧🇷“Pacto entre os 3 poderes” na pauta",1133697688686530560,17,3
45,2019-05-28 21:54:53,crisinveste,"IBOVESPA: +1,61% 
altas 
BTOW3 +7,19%
MGLU3 +6,39%
AZUL4 +4,83%
GOLL4 +4,24%
LREN3 +4,02%

baixas 
CSNA3 -4,01%
BRFS3 -3,11%
CIEL3 -2,62%
MRFG3 -1,84%
ESTC3 -1,40% https://t.co/bwsE8pag8x",1133491860184473601,4,0
46,2019-05-29 12:43:53,InvestingBrasil,"Centauro eleva oferta de compra da Netshoes para US$108,7 milhões - https://t.co/27ncVBiz7r

#MGLU3 #NETS #CNTO3",1133715585618075650,6,0
47,2019-05-29 02:15:18,drleandrocrippa,@tecomedina Comprou MGLU3. @magazineluiza,1133557395421114373,0,0
48,2019-05-28 22:48:27,terradtvm,"Fechamento de Mercado (28/5/19)

#IBOVESPA: 96.392 (alta de 1,61%)
 #Dólar: R$4,02 (queda de 0,27%)
 
Maiores Altas:
#BTOW3: 6,56%
#MGLU3: 6,17%
#AZUL4: 4,93%

Maiores Baixas:
#CSNA3: -4,23%
#BRFS3: -3,49%
#CIEL3: -2,62%
 
#mercadofinanceiro",1133505341772189697,1,0
49,2019-05-28 21:53:09,FundoVersa,"Sempre vale fazer aquele teste 🧐 para ver se funciona mesmo essa tal de Omnichannel ... #QuemNunca Centauro fez IPO esse ano (CNTO3), mas Magazine Luiza (MGLU3) quer por água no chopp. https://t.co/jFmWDt8Co2",1133491422794002432,25,1
50,2019-05-27 11:21:30,BruceBarbosa88,@Luan32024915 De vez em quando sim... de vez em quando do vem a #MGLU3 #magazineLuiza e paga mais caro ainda...,1132970076506906625,1,0
51,2019-05-27 00:41:38,BrazilJournal,Magazine Luiza aumenta oferta pela Netshoes em 50% https://t.co/9nGAbBd3K0 #MGLU3 #CNTO3 $NETS https://t.co/eeu0qCWW5M,1132809047030325254,35,7
52,2019-05-21 21:04:01,ADVFNBrasil,"Análise – IBOV, WINM19, WDOM19, PETR4, VALE3, MGLU3, B3SA3 e ELET3 https://t.co/dedXv0gDYa",1130942342729490434,0,0
53,2019-05-22 13:00:54,AprendaComTC,"$MGLU3: Magazine Luiza: Venda de celulares está “espetacular”, diz executivo (Money Times)

https://t.co/yL82HKIAiS",1131183150925844481,6,1
54,2019-05-21 16:21:27,JoseDemleitner,"@hbredda Entrei em MGLU3 um pouco antes do split, depois do split ela foi de 8x,xx pra 5x,xx quase 50%, vendi uns 7 meses depois quando chegou em 122 mas devia ter ficado mais heushues",1130871233459961856,1,0
55,2019-05-22 01:03:10,capmtavares,"@mfbohm Será q Buffet venderia IRBR3 só pq ""já"" deu 150% ?  Eu prefiro rebalancear. Me sinto melhor reinvestindo os lucros de IRBR3, BIDI4, MGLU3 pra comprar ITSA4, CVCB3, ou entrar em novas posições. Mas valeu !",1131002528521490439,2,0
56,2019-05-19 14:10:01,br_tradingview,#MGLU3 - MGLU3  ameaçando pivot de alta?  - TradingView - https://t.co/0clxZbsRmj,1130113380411297792,0,0
57,2019-05-20 11:40:08,daltonvieira,"Prepare-se para o pregão de hoje. Análise - IBOV, WINM19, WDOM19, PETR4, VALE3, MGLU3, B3SA3, BBAS3, SAPR11, HGTX3 e RAPT4. Assista!
https://t.co/T22FSsz5Hq",1130438050016890881,1,0
58,2019-05-27 12:16:24,FilipeVillegas,"👀 Fique de Olho

🚀 Minério de Ferro +4% #CSNA3 

🤝 Magalu faz nova oferta (US$ 3,00 ante US$ 2,00)por Netshoes #MGLU3 $NETS

🔪 Cielo descontinua guidance e corta dividendos (30% payout) #CIEL3 

💰Klein quer atrair investidores e ampliar sua participação na Via Varejo #VVAR3",1132983892221341697,6,0
59,2019-05-26 07:53:25,CannavaroFabyo,Possíveis pontos de preço MGLU3 https://t.co/mCF4OJkqIa,1132555322340577281,0,0
60,2019-05-23 00:22:23,wendelfisiot,@hbredda Short Squeeze geralmente acontece com grandes assimetrias .. lembro das corretoras cariocas socando short em MGLU3 ... Foi o short Squeeze mais lindo do mundo @hbredda,1131354653873123330,9,0
61,2019-05-23 14:03:24,elevenfinancial,"Cade aprova compra da @sigaNetshoes pelo @magazineluiza sem restrições, mas @centauroesporte também apresenta proposta para adquirir operação da empresa, dispondo-se a pagar US$ 2,80 por ação, um prêmio de 40% em relação à oferta do Magazine Luiza. #MGLU3",1131561270761664513,10,1
62,2019-05-27 12:58:47,AprendaComTC,"$MGLU3: Magazine Luiza eleva oferta para compra da Netshoes para US$93 mi (Reuters)

https://t.co/HNSNRSblX9",1132994557434638336,7,0
63,2019-05-22 12:16:36,rodrigo5moreira,@stocco_rafael @magazineluiza MGLU3 😍🎉,1131172001777897472,2,0
64,2019-05-24 12:10:48,rafabevilacqua2,"#Mercados hoje
🇺🇸Trump prevê fim rápido para a guerra comercial 
🇨🇳EUA adverte China para não desvalorizar a moeda 
🇬🇧Renúncia da primeira-ministra Thereza May 
🇺🇸Petróleo + 0,65%
🇧🇷Inflação - IPCA-15 cai para 0,35% em maio 
🇧🇷MGLU3 x CNTO3 - Guerra pela Netshoes",1131895318331699200,13,2
65,2019-05-27 12:22:17,topBovespa,Magazine Luiza (#MGLU3) aumenta oferta pela Netshoes (@sigaNetshoes) em 50%  https://t.co/XTVg0yKAW0,1132985375004286977,1,0
66,2019-05-21 11:40:07,daltonvieira,"Prepare-se para o pregão de hoje. Análise - IBOV, WINM19, WDOM19, PETR4, VALE3, B3SA3, MGLU3, MRVE3, LREN3, CCRO3, BBDC4. Assista! 
https://t.co/VpCXQRpHiT",1130800434342445057,2,0
67,2019-05-27 11:37:04,i58imoveis,$MGLU3 - MAGAZ LUIZA (MGLU-NM) - Fato Relevante - 26/05/19 https://t.co/K8uenReerl,1132973992778883075,0,0
68,2019-05-28 03:15:53,yurenga,#MGLU3 incrível ... @magazineluiza !! Da parabéns para Trajano https://t.co/4Cg3NoBkoD,1133210257034027013,0,0
69,2019-05-27 12:11:57,rafabevilacqua2,"#Mercados hoje
🇮🇹Fiat Chrysler propõe fusão com a Renault (RENA)
🇧🇷Disputa pela Netshoes – MGLU3 eleva 50% o preço da oferta
🇧🇷Vale (VALE5) – Risco na barragem de Barão de Cocais
🇨🇳Minério de ferro +4,5%
🇺🇸Em visita ao Japão, Trump fala de acordo
🇧🇷Protestos à favor do Governo",1132982772900012032,23,4
70,2019-05-23 07:32:51,botts___,"@tancredoeduardo MGLU3 - P/L=59.02
BIDI4 - P/L=93.07",1131462983681499136,2,0
71,2019-05-21 12:57:08,i58imoveis,"$MGLU3 - BB-BI eleva Magazine Luiza para Outperform e preço-alvo para R$ 194,50 https://t.co/2pwuPbsXFA",1130819818142208000,0,0
72,2019-05-23 14:04:33,fabiobgarcia,@elevenfinancial @sigaNetshoes @magazineluiza @centauroesporte Isso é bom pra ação do Mglu3?,1131561557605912576,0,0
73,2019-05-23 12:49:51,AprendaComTC,"$MGLU3: Magazine Luiza tem aprovação do Cade para compra da Netshoes (Valor)|

https://t.co/NPGfPTsrIT",1131542758144004096,16,0
74,2019-05-23 13:21:08,niltonheck,Papéis da MGLU3 depois da proposta da Centauro pela Netshoes. https://t.co/1C1BF14P9j,1131550630194163713,1,0
75,2019-05-21 21:16:17,LeiaFinanceNews,"Análise do Ibovespa, Petr4, Vale3, Mglu3, B3sa3, Elet3 e de outros papéis - Finance News https://t.co/vywpQ90S2U",1130945433335943168,0,0
76,2019-05-23 11:40:07,daltonvieira,"Prepare-se para o pregão de hoje. Análise - IBOV, WINM19, WDOM19, PETR4, VALE3, MRVE3, BBAS3, MGLU3, GGBR4, CCRO3 e WEGE3. Assista!
https://t.co/O9inolT0hz",1131525208760901634,1,0
77,2019-05-19 16:53:23,CannavaroFabyo,Possíveis pontos de preço MGLU3 https://t.co/pMAdXze6I9,1130154496083075072,0,0
