,date,arroba,text,tweet_id,favorite,retweet
90,2019-05-02 21:14:06,alfredomartini,$IRBR3 - IRBBRASIL RE (IRBR-NM) - Ata Reuniao do Conselho de Administracao - 26/04/19 https://t.co/9BuI7QTMOw,1124059511151632386,0,0
91,2019-05-02 14:15:48,AprendaComTC,$IRBR3: ENTRADA DA IRB BRASIL ON NO IBOVESPA CONFIRMADA EM TERCEIRA PRÉVIA DO ÍNDICE,1123954242384015363,15,1
92,2019-05-06 01:30:40,WallFigueiredo,"Rastreamento de #ações : SEMANAL p/ 06/05 a 10/05/19, Analise se romper: 

ALPA4 15,89
CPLE3 41,30
IRBR3 100,36
JPSA3 25,05
LIGT3 21,62
LCAM3 42,31
MGLU3 199,50
MULT3 24,44
RADL3 70,16
SBSP3 47,36",1125211242711400448,1,0
93,2019-04-26 11:30:53,lvaroFernandoP1,"@Gabriel78326382 @luizfalvesjr @fernandocluiz @guerradaniel10 Sou cotista do versa,  e não comprei bidi4 e irbr3 por saber que o VERSA estava short,  porém essa ações são as que mais sobem na bolsa, espero que estejam certos no valueition.",1121738415375028224,2,0
94,2019-05-03 12:46:29,FilipeVillegas,"#IRBR3 - Mostrou novamente crescimento de volume e lucratividade. 

📈 Impulsionados por uma combinação de fortes volumes de prêmios, menores despesas de aquisição e administrativas. 

💰 Lucro líquido cresceu 38%, na comparação anual, R$350 milhões, com ROE de 38,3% no trimestre",1124294153288994816,4,0
95,2019-05-02 21:15:12,alfredomartini,$IRBR3 - IRBBRASIL RE (IRBR-NM) - Comite de Auditoria Estatutario (CAE) - 26/04/19aa https://t.co/66DYsCjFak,1124059788000862208,0,0
96,2019-05-01 17:16:50,Austrux_Investi,Confira: Proventos pago por_ IRBR3 #IRBR3 Veja em: https://t.co/TLsUqnIfac #acoes #bovespa carona tag #Senna,1123637412935155712,0,0
97,2019-04-28 14:42:48,zehneckel,"Quinta: 🌚 IRB RESSEGURO (IRBR3), 🌚 NATURA (NATU3), 🌚 ITAU (ITUB4), 🌚 KLABIN (KLBN11), 🌚 ODONTOPREV (ODPV3). 🌚 LINX (LINX3).

Sexta: 🌚 TEGMA (TGMA3), 🌞 PORTO SEGURO (PSSA3).",1122511489439604744,2,0
98,2019-04-29 12:36:53,RICCO_MENEZES,Bom dia e boa semana a todos galerinha!! Agenda de Resultados Trimestrais desta semana!! Estou particularmente interessado em #CCRO3 #TRPL4 #SANB11 #IRBR3 E #RADL3 que graficamente está… https://t.co/msDUZUl08k,1122842186771337217,0,0
99,2019-04-10 20:00:10,alfredomartini,"$IRBR3 - (IRBR3) - ATENCAO PARA O CALL - PRECO R$  58,50 https://t.co/mZpIqPx2Rk",1116068373157306370,0,0
